Internal name	Serial	ROM size (MBit)	 Complement	CRC32	Memory type	RAM size (KBit) 
R2RBOXING R2	AGB-AR2P-EUR	32	82	E418E962		
ICE NINE	AGB-AR3E-USA	64	A9	14C23257	EEPROM_V120	4
RCKTPWRBCHBN	AGB-AR4E-USA	32	4C	13695669		
RR GO PARTY	AGB-AR5E-USA	32	CB	DF167D1D		
RR GO PARTY	AGB-AR5F-NOE	32	CA	4130F7D0		
RAINBOWSIX-R	AGB-AR6E-USA	64	59	23575BF2	EEPROM_V122	4
RAINBOWSIX-R	AGB-AR6P-EUR	64	4E	6863CE1A	EEPROM_V122	4
ADVANCE RALL	AGB-AR7J-JPN	64	72	86ED2599	SRAM_V112	256
ROCKY BOXING	AGB-AR8E-USA	64	6D	4F9B1E6E	EEPROM_V122	4
REIGN OF FIR	AGB-AR9E-USA	64	93	B48F8D57		
REIGN OF FIR	AGB-AR9P-EUR	64	88	79D7F4BC		
RETSUDENGBA	AGB-ARAJ-JPN	64	7A	9F0B8B79	SRAM_V112	256
ROBO MACROSS	AGB-ARBE-USA	64	44	ED40ACF2	EEPROM_V122	4
RIPPING GAME	AGB-ARDE-USA	32	73	9850BF21		
MEGAMAN_BN	AGB-AREE-USA	64	E7	1D347971	SRAM_V112	256
ROCKMAN_EXE	AGB-AREJ-JPN	64	7B	4B99700F	SRAM_V110	256
MEGAMANEXEBN	AGB-AREP-EUR	64	59	1A7FB4FA	SRAM_V112	256
RAZOR FREEST	AGB-ARFE-USA	32	2E	FFE38431		
FREESTYLE SC	AGB-ARFP-EUR	32	31	0187988F		
CASTLECAPERS	AGB-ARGE-USA	32	49	8AABD86A		
CASTLECAPERS	AGB-ARGF-NOE	32	48	809A103A		
CASTLECAPERS	AGB-ARGS-SPA	32	3B	0BCAB7D0		
RECCATHEGAME	AGB-ARHJ-JPN	64	5E	BE58CB6D	SRAM_V112	256
RAVE2	AGB-ARIJ-JPN	64	56	F57668E7	SRAM_V112	256
ROBO GX	AGB-ARJJ-JPN	64	D8	EAE712ED	EEPROM_V122	64
DREAMSCHEME	AGB-ARKE-USA	32	A1	93961CB2		
ROCKETPOWERF	AGB-ARKF-NOE	32	23	17B8B786		
MINORITY REP	AGB-ARME-USA	64	43	3D56EAD6	EEPROM_V120	4
HARUKANARU	AGB-ARNJ-JPN	64	B9	BF12B590	EEPROM_V122	64
ROCKY	AGB-AROP-EUR	64	19	D2E55FB5	EEPROM_V122	4
ROBOPON2RING	AGB-ARPE-USA	64	21	CA73E17A	FLASH_V126	512
ROBOPON2RING	AGB-ARPJ-JPN	32	3A	63329BDA	FLASH_V126	512
MBXCTH	AGB-ARQE-USA	32	F3	0FFFB458		
MBXCTH	AGB-ARQP-EUR	32	E8	C9EA02F5		
ROBOT WARS E	AGB-ARSP-EUR	32	55	893F26A3	EEPROM_V122	4
ROBOT WARS A	AGB-ARUE-USA	32	65	E6CB567D	EEPROM_V122	4
RAVE	AGB-ARVJ-JPN	64	7B	E7421B14	SRAM_V112	256
ROBOT WARS A	AGB-ARWP-EUR	32	55	CF8231BE	EEPROM_V122	4
RAMPPUZZLEAT	AGB-ARXE-USA	32	F9	8ECA2B0F		
RAYMAN	AGB-ARYE-USA	64	F3	8ABA5AB8	EEPROM_V111	4
RAYMAN	AGB-ARYP-EUR	64	E8	B43783B4	EEPROM_V111	4
ROCKMAN ZERO	AGB-ARZJ-JPN	64	47	5BABDC56	SRAM_V112	256
STAR WARS EP	AGB-AS2E-USA	64	8B	74068EDE		
STAR WARS EP	AGB-AS2X-EUU	64	78	C492C46D		
KELLY SLATER	AGB-AS3E-USA	64	72	024D4BFD	EEPROM_V122	4
SHREK KART	AGB-AS4E-USA	64	EC	91483D87	EEPROM_V122	4
SALT LAKE 20	AGB-AS5E-USA	32	EB	29EF54BC	EEPROM_V121	4
SPEEDBALL 2	AGB-AS6P-EUR	32	CB	D5CDEABC	EEPROM_V120	4
STAR X	AGB-AS8E-USA	64	0C	0E4FC58F		
STAR X	AGB-AS8P-EUR	64	01	9DCA9C3C		
ARMY MEN ADV	AGB-ASAE-USA	32	86	9A4A509F		
GYAKUTEN_SAI	AGB-ASBJ-JPN	64	25	0D9F9697	SRAM_V112	256
GYAKUTEN_SAI	AGB-ASBJ-JPN	64	24	A0F4801F	SRAM_V112	256
SHAUNPALMER1	AGB-ASCD-NOE	64	5E	6D545FED		
SHAUNPALMER1	AGB-ASCE-USA	64	5D	66265AD9		
SCOOBY CYBER	AGB-ASDE-USA	32	61	CF2DBA97		
SCOOBY CYBER	AGB-ASDX-EUU	32	4E	8B0079CB		
SPIDERMAN MM	AGB-ASEE-USA	64	6F	7DC15415		
SPIDERMAN MM	AGB-ASEJ-JPN	64	4B	F8125C4B	EEPROM_V122	4
PachiPro	AGB-ASFJ-JPN	64	A5	B87194B2	EEPROM_V122	64
SMUGGLERSRUN	AGB-ASGE-USA	64	21	1A6AEA5E		
SMUGGLERSRUN	AGB-ASGP-EUR	64	F7	3AE0AFC8		
SILENT HILL	AGB-ASHJ-JPN	64	81	318A1E9B	SRAM_V110	256
THE SIMS ADV	AGB-ASIE-USA	128	88	ABAF519C	EEPROM_V124	64
STARCOM	AGB-ASKJ-JPN	64	7D	260683C7	SRAM_V110	256
STUARTLITTLE	AGB-ASLE-USA	64	14	6EB7C688		
STUART LITTL	AGB-ASLF-NOE	64	38	0827D896		
NishiharaDMJ	AGB-ASMJ-JPN	32	2B	FE6FF17E	SRAM_V112	256
SANSARA 1X2	AGB-ASNJ-JPN	64	CF	68076B62	EEPROM_V122	64
SONICADVANCE	AGB-ASOE-USA	64	4C	63F70FD8	FLASH_V126	512
SONICADVANCE	AGB-ASOJ-JPN	64	2E	5F512223	FLASH_V126	512
SONICADVANCE	AGB-ASOJ-JPN	64	2D	85957A24	FLASH_V126	512
SONIC ADVANC	AGB-ASOP-EUR	64	48	6232839B	FLASH_V126	512
SBSP SS	AGB-ASPE-USA	32	BB	98AD67E6		
SNOOD	AGB-ASQE-USA	32	42	F1F1F148		
SNOOD	AGB-ASQP-EUR	32	18	32BD1486		
SRWA	AGB-ASRJ-JPN	64	67	2F6E9788	FLASH_V125	512
SRWA	AGB-ASRJ-JPN	64	67	1B2370D5	FLASH_V125	512
HH MLB 2002	AGB-ASSE-USA	32	39	6EA3F4E4	EEPROM_V122	4
STAFY	AGB-ASTJ-JPN	64	37	0C3703B4	SRAM_V112	256
SUPERMAN CTA	AGB-ASUE-USA	64	59	EC90F003		
SUPERMAN: CO	AGB-ASUP-EUR	64	5A	2BF26A56		
JEDIPOWERBAT	AGB-ASWE-USA	64	32	3F19E156		
STARWARSJEDI	AGB-ASWX-EUU	64	0C	FA0F055D		
SANGOKUSHI	AGB-ASXJ-JPN	64	A4	F3D3C239	FLASH_V126	512
SANGOKUSHI	AGB-ASXJ-JPN	64	A4	EEEFA223	FLASH_V126	512
SPYRO	AGB-ASYE-USA	64	07	2F2389D2	EEPROM_V122	4
SPYRO	AGB-ASYP-EUR	64	FC	AFD25827	EEPROM_V122	4
SCORPIONKING	AGB-ASZE-USA	32	0D	6E0A8585		
SCORPIONKING	AGB-ASZP-EUR	32	02	D5410D32		
TORUNEKO2	AGB-AT2J-JPN	64	21	9C0598D2	FLASH_V121	512
TONY HAWK 3!	AGB-AT3D-NOE	64	D5	74174675	EEPROM_V122	64
TONY HAWK 3!	AGB-AT3E-USA	64	D4	F669A368	EEPROM_V122	64
TONY HAWK 3!	AGB-AT3F-NOE	64	D3	8D132067	EEPROM_V122	64
TUROK EVOL	AGB-AT4E-USA	64	F2	4EDAC27A		
TUROK EVOL	AGB-AT4P-EUR	64	E7	D8A549CE		
TIGER WOODS	AGB-AT5E-USA	64	B9	482228A9	EEPROM_V122	4
TIGER WOODS	AGB-AT5X-EUU	64	A3	38934732	EEPROM_V122	4
TONY HAWK 4!	AGB-AT6E-USA	64	D0	8CB0AA77	EEPROM_V122	64
TITEUF ZE GA	AGB-AT7F-NOE	32	A0	47BC61B5		
TITEUF, ZE G	AGB-AT7P-EUR	32	AB	3E69A610		
TENNISMASTER	AGB-AT8P-EUR	128	0A	B7159E04	EEPROM_V120	4
BMX TRICK RA	AGB-AT9E-USA	128	84	236115B7	EEPROM_V122	4
TANG TANG	AGB-ATAE-USA	32	59	F5F0C143	EEPROM_V121	4
TANG TANG	AGB-ATAP-EUR	32	4E	8BFB4CFE	EEPROM_V121	4
SLOT!PRO2	AGB-ATBJ-JPN	32	39	4DA0B936	EEPROM_V122	64
TGGT-CHAMP	AGB-ATCE-USA	32	EB	0A9C9968	EEPROM_V120	4
TGGT-CHAMP	AGB-ATCP-EUR	32	E0	391C0497	EEPROM_V120	4
GT-CHAMP	AGB-ATCX-EUU	32	73	E92EC7AA	EEPROM_V120	4
TEDDY	AGB-ATDJ-JPN	64	26	CBB8CDB8	SRAM_F_V102	256
WTATOUR	AGB-ATEE-USA	32	87	7F8CB0AF	EEPROM_V122	4
WTATOUR	AGB-ATEP-EUR	32	7C	F7171521	EEPROM_V122	4
TS MANAGER	AGB-ATFP-EUR	32	FF	92F99295	EEPROM_V122	64
TOPGUN FSTA	AGB-ATGE-USA	32	9F	FDBE5A26		
TONY HAWK 2!	AGB-ATHD-NOE	64	C1	6D236181	EEPROM_V111	4
TONY HAWK 2!	AGB-ATHE-USA	64	C0	812DC57A	EEPROM_V111	4
TONY HAWK 2!	AGB-ATHF-NOE	64	BF	F0EFC9D8	EEPROM_V111	4
SK8 THPS2	AGB-ATHJ-JPN	64	3D	8BB6A55B	EEPROM_V122	4
KCEJ TPRI01	AGB-ATIJ-JPN	64	D7	DD244C9A	FLASH_V126	512
TOMJERRYRING	AGB-ATJE-USA	64	00	0407AAE3		
TOMJERRYRINT	AGB-ATJP-EUR	64	04	1B7A3819		
TEKKEN	AGB-ATKE-USA	64	E3	C59EA73B	EEPROM_V122	4
TEKKEN	AGB-ATKJ-JPN	64	DE	B6B0C39C	EEPROM_V122	4
TEKKEN ADVAN	AGB-ATKP-EUR	128	6E	B62A2255	EEPROM_V122	4
ATLANTIS	AGB-ATLE-USA	32	5C	55DA9515		
ATLANTIS	AGB-ATLX-EUU	32	49	B3948DBC		
TWEETY MAGIC	AGB-ATMD-NOE	32	4B	8AA6E91A	SRAM_V112	256
TWEETY MAGIC	AGB-ATME-USA	32	4A	2DA5C91E	SRAM_V112	256
TWEETY MAGIC	AGB-ATMF-NOE	32	49	C66E14A4	SRAM_V112	256
TWEETY MAGIC	AGB-ATMP-EUR	32	3F	024A1914	SRAM_V112	256
THUNDERBIRDS	AGB-ATNP-EUR	64	24	9A6CB678		
TACTICSOGRE	AGB-ATOE-USA	64	69	1166C862	FLASH_V126	512
TOGRE GAIDEN	AGB-ATOJ-JPN	64	79	0167A878	FLASH_V124	512
TELEFANG2POW	AGB-ATPJ-JPN	64	34	44DB280E	FLASH_V126	512
TOCA	AGB-ATQP-EUR	64	8F	793ECFCA	EEPROM_V122	4
TOYROBOFORCE	AGB-ATRJ-JPN	32	F1	227FC16B	SRAM_V112	256
TELEFANG2SPE	AGB-ATSJ-JPN	64	3F	8F95CA53	FLASH_V126	512
TTABBD	AGB-ATTE-USA	32	E3	FCD7A7C0		
TTABBD	AGB-ATTP-EUR	32	D8	3246A8BD		
TOTALSOCCER	AGB-ATUJ-JPN	32	60	28C3E211	EEPROM_V122	4
TOTAL SOCCER	AGB-ATUP-EUR	32	4F	B94DDC93	EEPROM_V122	4
TIRETBUT	AGB-ATVP-EUR	32	BD	7782A204		
TETRISWORLDS	AGB-ATWE-USA	32	FB	7B729804		
TETRISWORLDS	AGB-ATWJ-JPN	32	DF	DD271470		
TETRISWORLDS	AGB-ATWX-EUU	32	E8	AD97EB3F		
TETRISWORLDS	AGB-ATWY-EUU	32	E7	4A834FC2		
NGT / ROLAND	AGB-ATXP-EUR	32	6E	5297693A	EEPROM_V122	4
TETSUYA	AGB-ATYJ-JPN	64	6E	E8C3156D	EEPROM_V122	64
ZOIDSSAGA	AGB-ATZJ-JPN	64	EE	5975DDA8		
SHININGSOUL2	AGB-AU2E-USA	128	38	4038E282	FLASH512_V131	512
SHININGSOUL2	AGB-AU2J-JPN	128	32	7B39A7B2	FLASH512_V131	512
SHINING SOUL	AGB-AU2P-EUR	128	3E	55E503C1	FLASH512_V131	512
MOORHEN 3	AGB-AU3P-EUR	32	68	A16C10A8	EEPROM_V120	4
CHOCO VADER	AGB-AUCJ-JPN	64	A9	5A211B60	EEPROM_V122	64
NARUTOKONOHA	AGB-AUEJ-JPN	64	0E	11829AFA	SRAM_F_V103	256
MEDALOFHONOR	AGB-AUGE-USA	64	4F	6239150A		
MEDALOFHONOR	AGB-AUGP-EUR	64	25	72B4CF20		
MEDALOFHONOR	AGB-AUGX-EUU	64	39	9DB145B8		
THEMUMMY	AGB-AUME-USA	32	4E	55BF350B		
THE MUMMY	AGB-AUMP-EUR	32	23	B0F3799F		
BKM BATTLES	AGB-AUQP-EUR	32	96	7CFF011A		
ONEPIECEKING	AGB-AUSJ-JPN	64	30	E6F5BDD5	SRAM_V112	256
TOMB-RAIDER	AGB-AUTJ-JPN	64	8D	7799E1DA		
STUNTMAN	AGB-AUXP-EUR	32	32	62A678AB	EEPROM_V122	4
GOASTHOUSE24	AGB-AUYJ-JPN	32	1E	6DA2166E	EEPROM_V122	4
SANTA	AGB-AUZE-USA	32	23	79FD153C		
SPY KIDS III	AGB-AV3E-USA	64	7B	96128B31	EEPROM_V122	4
SPY KIDS III	AGB-AV3P-EUR	64	70	A93601F5	EEPROM_V122	4
TENIPURI2	AGB-AVAJ-JPN	128	18	AFC3FCF7	SRAM_V112	256
GROOVY GAMES	AGB-AVBE-USA	32	45	AA017567		
GROOVY GAMES	AGB-AVBP-EUR	32	3A	749339B2		
CORVETTE	AGB-AVCE-USA	64	3D	A4C6DB01	EEPROM_V122	4
DYNAMIC	AGB-AVDJ-JPN	64	AA	803CBD8D	SRAM_V112	256
ULTIMATE BEA	AGB-AVEE-USA	32	58	5D4D88C5	EEPROM_V122	4
PRO BEACH SO	AGB-AVEP-EUR	32	71	7623E41A	EEPROM_V122	4
STAFY 2	AGB-AVFJ-JPN	128	F0	CED77E32	SRAM_V113	256
MEDAROTNVKWG	AGB-AVIJ-JPN	64	12	E83D07D6	FLASH_V124	512
VIRTKASPAROV	AGB-AVKE-USA	32	18	815B722F	EEPROM_V121	4
VIRTKASPAROV	AGB-AVKP-EUR	32	0D	0555983A	EEPROM_V121	4
DAREDEVIL	AGB-AVLD-NOE	64	2B	4B12B22F		
DAREDEVIL	AGB-AVLE-USA	32	1A	D438347E		
DAREDEVIL	AGB-AVLX-EUU	32	17	41A9B849		
VMASTERCROSS	AGB-AVMJ-JPN	128	F1	251B2503	EEPROM_V122	4
VIP	AGB-AVPP-EUR	32	C6	718A6C3B		
VRALLY 3	AGB-AVRE-USA	32	8F	D3AE3D37	EEPROM_V122	4
VRALLY 3	AGB-AVRJ-JPN	32	8A	A0AA46B9	EEPROM_V122	4
V-RALLY 3	AGB-AVRP-EUR	32	57	02D20287	EEPROM_V122	4
SWORD OF MAN	AGB-AVSE-USA	128	81	67D90F5D	FLASH512_V131	512
SEIKEN SHIN1	AGB-AVSJ-JPN	128	50	31B220E5	FLASH512_V131	512
SWORD OF MAN	AGB-AVSP-EUR	128	76	88E64A8A	FLASH512_V131	512
SWORD OF MAN	AGB-AVSX-EUU	128	6E	5EE17ED1	FLASH512_V131	512
SWORD OF MAN	AGB-AVSY-EUU	128	6D	11A0AF49	FLASH512_V131	512
VIRTUATENNIS	AGB-AVTE-USA	64	06	E0BD3B75	EEPROM_V121	4
VIRTUA TENNI	AGB-AVTP-EUR	64	15	E52A3AB8	EEPROM_V121	4
BUFFY	AGB-AVYD-NOE	32	32	4D2A1D88	EEPROM_V122	4
BUFFY	AGB-AVYF-NOE	32	30	339C7586	EEPROM_V122	4
S BUBBLE POP	AGB-AVZE-USA	32	7C	5EC8EA61	EEPROM_V122	4
S BUBBLE POP	AGB-AVZP-EUR	32	71	25123D97	EEPROM_V122	4
ADVANCEWARS2	AGB-AW2E-USA	64	80	12E559CD	FLASH_V126	512
ADVANCEWARS2	AGB-AW2P-EUR	64	75	5A09AAE6	FLASH_V126	512
WATASHI-MK	AGB-AW3J-JPN	32	D4	4D35AAB7	EEPROM_V122	4
MKTOURNAMENT	AGB-AW4E-USA	128	22	D4EF03EE	EEPROM_V122	4
KUWAGATA	AGB-AW7J-JPN	32	55	C0BA281D	SRAM_V112	256
WWE_RTWM_X8	AGB-AW8E-USA	32	42	F1FB4FD1	EEPROM_V122	4
WING COMMAND	AGB-AW9E-USA	32	85	ED1B82CD	EEPROM_V122	4
WING COMMAND	AGB-AW9P-EUR	32	7A	09F02F6A	EEPROM_V120	4
WARIOLANDE	AGB-AWAC-CHN	64	B8	CF7585F1	SRAM_V113	256
WARIOLANDE	AGB-AWAE-USA	64	EC	89F7FBBD	SRAM_V112	256
WARIOLAND	AGB-AWAJ-JPN	64	2C	F56EBB7A	SRAM_V112	256
WORMS BLAST	AGB-AWBP-EUR	64	94	3C103BE8		
WORLD TENNIS	AGB-AWCE-USA	32	34	036E30B0		
WORLD TENNIS	AGB-AWCP-EUR	32	21	B5830F5F		
SMPW!!!!!!!!	AGB-AWDE-USA	64	7A	A3CCF1EC	EEPROM_V120	4
SMPWAKEBOARD	AGB-AWDE-USA	64	1D	CAD6376C	EEPROM_V120	4
BLACK BLACK	AGB-AWEJ-JPN	64	E8	05A4303E	SRAM_V112	256
WWF_ROAD_WM	AGB-AWFE-USA	32	43	8D3B116E		
SALT LAKE 20	AGB-AWGP-EUR	32	CA	68836DF9	EEPROM_V121	4
WINTERSPORTS	AGB-AWIE-USA	32	F2	FF51A9A9	EEPROM_V122	4
HYPER_SPORTS	AGB-AWIJ-JPN	32	DF	EE933CD0	EEPROM_V122	64
WINTERSPORTS	AGB-AWIP-EUR	32	E7	A56AFBB7	EEPROM_V122	4
MIRUMODEPON!	AGB-AWKJ-JPN	32	3F	7D21F61F	EEPROM_V122	64
THORNBERRYS	AGB-AWLE-USA	32	57	4E2C47BC		
LA FAMILLE D	AGB-AWLF-NOE	32	AD	AFA71C84		
SPIRITSPELLS	AGB-AWNE-USA	32	ED	2FA6DB95		
MAHOUPUMPKIN	AGB-AWNJ-JPN	32	F5	F9652B4D	EEPROM_V122	4
CASTLEWEEN	AGB-AWNP-EUR	32	A2	138D9F64		
WOLF3D	AGB-AWOE-USA	64	F4	A364A32A	EEPROM_V120	4
WOLF3D	AGB-AWOP-EUR	64	E9	A1EDED0C	EEPROM_V120	4
WINNINGPOST	AGB-AWPJ-JPN	32	44	5ADA60F6	FLASH_V121	512
WINGS	AGB-AWQE-USA	64	18	49041BC8	EEPROM_V124	4
WINGS	AGB-AWQP-EUR	64	0F	6E0D29FC	EEPROM_V124	4
ADVANCEWARS	AGB-AWRE-USA	32	92	DBEF116C	FLASH_V121	512
ADVANCEWARS	AGB-AWRE-USA	32	91	26FD0FC9	FLASH_V121	512
ADVANCEWARSP	AGB-AWRP-EUR	64	37	66FB29E9	FLASH_V121	512
TTA-WACKY	AGB-AWSE-USA	32	FD	E03C633E		
TTA-WACKY	AGB-AWSP-EUR	32	F2	4AC770B6		
WLDTHRNBRRYS	AGB-AWTD-NOE	32	FD	9D60610D		
CHIMP CHASE	AGB-AWTE-USA	32	BC	F0CA0689		
CHIMP CHASE	AGB-AWTF-NOE	32	BB	F344D661		
SABREWULFTHQ	AGB-AWUE-USA	64	18	73787A16	EEPROM_V124	4
SABREWULFTHQ	AGB-AWUP-EUR	64	0D	9E3EAB8D	EEPROM_V124	4
X2 WOLVERINE	AGB-AWVE-USA	64	52	41A92220	EEPROM_V122	4
WWCC5	AGB-AWWE-USA	64	37	6140A9B4	EEPROM_V122	4
WWCC5	AGB-AWWJ-JPN	64	45	8ED04D41	EEPROM_V122	4
WWCC5	AGB-AWWP-EUR	32	2C	092B3DCE	EEPROM_V122	4
ESPN XG SNOW	AGB-AWXE-USA	32	4B	DE9E85BF	EEPROM_V122	4
ESPN XG SNOW	AGB-AWXJ-JPN	32	46	EAF608B0	EEPROM_V122	64
ESPN XG SNOW	AGB-AWXP-EUR	32	40	CE62F1F4	EEPROM_V122	4
WORMSWORLDPT	AGB-AWYE-USA	32	F2	E8789C18		
WORMSWORLDPT	AGB-AWYP-EUR	32	E7	8EE32CBE		
WIZ SUMMONER	AGB-AWZJ-JPN	32	FD	71695A71		
DAVE MIRRA F	AGB-AX2E-USA	64	BA	64B1E921	EEPROM_V122	64
DAVE MIRRA F	AGB-AX2P-EUR	64	AF	69E89581	EEPROM_V122	64
XXX	AGB-AX3E-USA	64	D1	2AD1E468	EEPROM_V121	4
XXX	AGB-AX3F-NOE	64	D0	44A77F71	EEPROM_V121	4
SUPER MARIOD	AGB-AX4E-USA	32	73	A44BA79F	FLASH1M_V102	1024
SUPER MARIOD	AGB-AX4E-USA	32	72	88DAB27F	FLASH1M_V102	1024
SUPER MARIOD	AGB-AX4J-JPN	32	6E	E6A074DD	FLASH1M_V102	1024
SUPER MARIOD	AGB-AX4J-JPN	32	6C	7B1A4C22	FLASH1M_V102	1024
SUPER MARIOD	AGB-AX4J-JPN	32	6D	5A676424	FLASH1M_V102	1024
SUPER MARIOD	AGB-AX4P-EUR	64	68	37141F32	FLASH1M_V102	1024
SUPER MARIOD	AGB-AX4P-EUR	64	67	8D84ACFC	FLASH1M_V102	1024
BLACKMATRIX0	AGB-AXBJ-JPN	64	4D	2B2AFA2E	EEPROM_V122	64
MKALLIANCE	AGB-AXDE-USA	128	E5	94356EE2	EEPROM_V122	4
MKALLIANCE	AGB-AXDP-EUR	128	DA	FB291CCA	EEPROM_V122	4
DANDOHXI	AGB-AXHJ-JPN	64	57	F4236679	SRAM_V112	256
X-BLADEZ	AGB-AXIE-USA	32	65	09FDD665		
XBLADEZ: INL	AGB-AXIP-EUR	32	4A	C05F9907		
XMENROA	AGB-AXME-USA	64	A5	25F43491	EEPROM_V121	4
POKEMON SAPP	AGB-AXPD-NOE	128	56	81370523	FLASH1M_V103	1024
POKEMON SAPP	AGB-AXPD-NOE	128	55	B0C40C7C	FLASH1M_V103	1024
POKEMON SAPP	AGB-AXPE-USA	128	55	51626A60	FLASH1M_V103	1024
POKEMON SAPP	AGB-AXPE-USA	128	54	68A27C82	FLASH1M_V103	1024
POKEMON SAPP	AGB-AXPE-USA	128	53	9CC4410E	FLASH1M_V103	1024
POKEMON SAPP	AGB-AXPF-NOE	128	54	3581A05F	FLASH1M_V103	1024
POKEMON SAPP	AGB-AXPF-NOE	128	53	2AE49146	FLASH1M_V103	1024
POKEMON SAPP	AGB-AXPI-ITA	128	51	C21E8B4D	FLASH1M_V103	1024
POKEMON SAPP	AGB-AXPI-ITA	128	50	5EFE4493	FLASH1M_V103	1024
POKEMON SAPP	AGB-AXPJ-JPN	64	50	3FD59361	FLASH1M_V103	1024
POKEMON SAPP	AGB-AXPS-SPA	128	47	5F35977E	FLASH1M_V103	1024
POKEMON SAPP	AGB-AXPS-SPA	128	46	173B3295	FLASH1M_V103	1024
TAXI 3	AGB-AXQF-NOE	64	33	2D2B0C11		
SSF2TREVIVAL	AGB-AXRE-USA	64	2E	063045AA	EEPROM_V121	4
SSF2XREVIVAL	AGB-AXRJ-JPN	64	25	7A2C0D61	EEPROM_V121	4
SSF2TREVIVAL	AGB-AXRP-EUR	64	23	461B4590	EEPROM_V121	4
ESPN XG SK8B	AGB-AXSE-USA	64	7E	9766B309	EEPROM_V121	4
ESPN XG SK8B	AGB-AXSJ-JPN	64	79	7ABD7E9A	EEPROM_V121	4
ESPN XG SK8B	AGB-AXSP-EUR	64	73	2C79E3D1	EEPROM_V121	4
ISLAND XTREM	AGB-AXTE-USA	32	45	3BEB5446	EEPROM_V122	4
POKEMON RUBY	AGB-AXVD-NOE	128	42	74B8DEF0	FLASH1M_V103	1024
POKEMON RUBY	AGB-AXVD-NOE	128	41	CAE89464	FLASH1M_V103	1024
POKEMON RUBY	AGB-AXVE-USA	128	41	C865BF1D	FLASH1M_V103	1024
POKEMON RUBY	AGB-AXVE-USA	128	40	8850F775	FLASH1M_V103	1024
POKEMON RUBY	AGB-AXVE-USA	128	3F	AEAC73E6	FLASH1M_V103	1024
POKEMON RUBY	AGB-AXVF-NOE	128	40	690FD310	FLASH1M_V103	1024
POKEMON RUBY	AGB-AXVF-NOE	128	3F	9F981F72	FLASH1M_V103	1024
POKEMON RUBY	AGB-AXVI-ITA	128	3D	C12AC923	FLASH1M_V103	1024
POKEMON RUBY	AGB-AXVI-ITA	128	3C	9305E793	FLASH1M_V103	1024
POKEMON RUBY	AGB-AXVJ-JPN	64	3C	F5771D74	FLASH1M_V103	1024
POKEMON RUBY	AGB-AXVS-SPA	128	33	429D5C3D	FLASH1M_V103	1024
POKEMON RUBY	AGB-AXVS-SPA	128	32	FDC69D11	FLASH1M_V103	1024
SANTA CLAUS	AGB-AXXP-EUR	32	75	72316715	EEPROM_V122	4
SSXTRICKY	AGB-AXYE-USA	64	D7	E0988123	EEPROM_V120	4
MICRO MACHIN	AGB-AXZP-EUR	32	5D	9D102C82		
ISS ADVANCE	AGB-AY2P-EUR	64	BF	7EB2F6D6	EEPROM_V122	64
A.M.TURFWARS	AGB-AY3E-USA	64	5A	DB29CFC5	EEPROM_V121	4
YU-GI-OH!EDS	AGB-AY5E-USA	64	9C	6860971D	SRAM_V112	256
KCEJDM5EX1	AGB-AY5J-JPN	64	12	F3041E7E	SRAM_V112	256
KCEJDM6EX2	AGB-AY6J-JPN	128	0F	A7054D60	SRAM_V112	256
YUGIOH DM7	AGB-AY7E-USA	128	09	141FB1CC	SRAM_F_V102	256
YUGIOU DM7	AGB-AY7J-JPN	128	F7	B9BE9B91	SRAM_F_V102	256
YUGIOH DM7	AGB-AY7P-EUR	128	FE	D19DB37C	SRAM_F_V102	256
YUGIOH DM8	AGB-AY8E-USA	128	07	09E0C559	SRAM_F_V102	256
YUGIOU DM8	AGB-AY8J-JPN	128	F5	681DAF1F	SRAM_F_V102	256
YUGIOH DM8	AGB-AY8P-EUR	128	FC	460E073F	SRAM_F_V102	256
YAKUMAN	AGB-AYAJ-JPN	64	B5	C2424EDD		
BBASKETBALL	AGB-AYBE-USA	32	B2	CBDA1D31	EEPROM_V124	4
PHANTASYSTAR	AGB-AYCE-USA	64	1E	D94C9AFE	EEPROM_V120	64
PHANTASY STA	AGB-AYCP-EUR	64	45	30DC2F11	EEPROM_V120	64
YU-GI-OH DDM	AGB-AYDE-USA	64	95	8B5E0A27	FLASH_V126	512
YU-GI-OH DDM	AGB-AYDJ-JPN	64	90	51B35E87	FLASH_V120	512
YU-GI-OH DDM	AGB-AYDP-EUR	64	8A	706DFF00	FLASH_V126	512
TGRALLY	AGB-AYEJ-JPN	32	9F	DF2DF59F	EEPROM_V122	4
BACKYARDFBL	AGB-AYFE-USA	32	B0	7CCC79B4	EEPROM_V122	4
GAUNTLET_DL	AGB-AYGE-USA	64	5F	E99DE964	EEPROM_V122	4
STARSKYHUTCH	AGB-AYHE-USA	32	F8	77E84ACE	EEPROM_V122	4
STARSKYHUTCH	AGB-AYHP-EUR	32	ED	209958E5	EEPROM_V122	4
URBANYETI	AGB-AYIE-USA	32	F4	4C53BA49		
KARNAAJ	AGB-AYKE-USA	64	BE	43CDD260		
SEGA RALLY	AGB-AYLE-USA	64	DA	1AE3EB16	SRAM_F_V102	256
SEGA RALLY	AGB-AYLJ-JPN	64	D5	E57C16F7	SRAM_F_V102	256
SEGA RALLY C	AGB-AYLP-EUR	64	6C	D125A6BB	SRAM_F_V102	256
MEINELIEBE	AGB-AYMJ-JPN	64	DC	2785CB89	SRAM_F_V100	256
